"order_timestamp","user_id","order_number","total_item_amount","total_shipping_fee","total_point_spent"
"2019-06-22 02:41:47.06",9149,"56070983116517489",6500,2500,4000
"2019-06-22 02:45:02.772",1674,"67720193116515758",11000,2500,1000
"2019-06-22 03:43:14.066",970,"07049524116513055",16000,2500,3000
"2019-06-22 04:21:53.695",501,"99631944116519688",13780,2000,4000
"2019-06-22 07:33:45.499",2603,"20552465116515648",9000,2500,1000
"2019-06-22 08:46:14.1",10182,"20147706116514320",29500,2500,4000
"2019-06-22 08:53:29.335",6193,"73390216116518699",56000,5000,4000
"2019-06-22 09:13:45.918",275,"91952426116517659",11800,2500,3000
"2019-06-22 09:31:35.574",6083,"57559436116519688",44100,5000,2000
"2019-06-22 10:28:11.37",1219,"27319866116512095",30000,2500,3000
"2019-06-22 10:39:19.087",4578,"88095576116513181",27500,2500,2000
"2019-06-22 11:10:36.67",3330,"27663496116515404",31400,2500,4000
"2019-06-22 11:15:57.063",4980,"46075796116513545",79500,7500,3000
"2019-06-22 11:46:07.498",1502,"00576517116517458",46360,2000,3000
"2019-06-22 11:47:18.538",9508,"93583617116518834",17800,2500,4000
"2019-06-22 11:51:46.996",1692,"79960917116510605",24500,2500,1000
"2019-06-22 11:58:49.692",1481,"59692327116514329",61750,5000,4000
"2019-06-22 12:05:44.004",12194,"60044727116513382",6500,2500,4000
"2019-06-22 12:15:08.112",9026,"31180337116516162",19800,2500,3000
"2019-06-22 12:34:55.034",8198,"83059447116516310",9900,2500,4000
"2019-06-22 12:42:27.102",7667,"30174947116514934",22900,5000,0
"2019-06-22 12:55:22.488",6358,"98422757116515520",37500,2500,3000
"2019-06-22 13:14:18.883",4218,"48885867116515532",9800,2500,2000
"2019-06-22 13:20:16.799",3320,"10861277116510954",38000,2500,4000
"2019-06-22 13:44:48.215",5252,"23288687116519808",32300,2500,3000
"2019-06-22 13:54:35.626",7103,"63657297116518115",26600,7500,4000
"2019-06-22 14:18:46.226",1452,"82262708116512897",30400,4500,4000
"2019-06-22 14:30:05.971",10397,"37950418116518056",10900,2500,3000
"2019-06-22 14:33:30.365",5884,"66301618116512945",229000,5000,0
"2019-06-22 14:36:16.138",4064,"24167718116513106",15500,2500,1000
"2019-06-22 14:37:54.979",3924,"08947818116511303",30500,2500,4000
"2019-06-22 14:42:36.953",4286,"35965128116515051",52500,5000,4000
"2019-06-22 14:45:55.148",1734,"94155328116516848",10360,2000,3000
"2019-06-22 14:49:35.746",12416,"84757528116518990",17000,2500,4000
"2019-06-22 14:56:18.435",3324,"63487928116510296",22500,2500,3000
"2019-06-22 15:13:00.075",5884,"67008938116514445",8000,2500,0
"2019-06-22 15:25:57.948",5884,"94975748116519059",1000,2500,3500
"2019-06-22 15:29:36.011",10134,"51067948116518150",22800,5000,4000
"2019-06-22 15:34:08.868",9053,"96884258116519948",9900,2500,4000
"2019-06-22 15:37:40.734",5955,"53706458116512783",40300,2500,2800
"2019-06-22 15:44:06.759",6028,"26764858116515857",32500,2500,4000
"2019-06-22 15:55:39.334",7969,"53393568116519209",13000,2500,0
"2019-06-22 16:19:05.849",5739,"05854978116517828",35900,2500,4000
"2019-06-22 16:21:48.053",4824,"75080188116518955",26000,2500,4000
"2019-06-22 16:48:25.934",8296,"04950798116511385",9800,2500,4000
"2019-06-22 16:54:56.572",2218,"37569009116519901",13000,2500,3000
"2019-06-22 16:54:59.233",4125,"43299009116517971",22500,2500,4000
"2019-06-22 17:00:24.957",7053,"85942409116512480",12000,2500,4000
"2019-06-22 17:07:27.157",11138,"16174809116510981",18000,2500,2000
"2019-06-22 17:08:35.334",9534,"73351909116510959",2000,2500,4000
"2019-06-22 17:09:42.423",624,"42428909116515682",27500,2500,3000
"2019-06-22 17:23:55.225",5750,"62253819116518058",29000,2500,4000
"2019-06-22 17:34:56.79",2847,"19769429116510557",25200,2500,3000
"2019-06-22 17:35:57.533",5169,"63575529116511632",13900,2500,2000
"2019-06-22 17:37:23.541",755,"24534629116518352",35600,2500,1000
"2019-06-22 17:37:29.563",12291,"46594629116519576",20500,2500,3000
"2019-06-22 17:41:55.302",3975,"30351929116517768",32900,2500,2000
"2019-06-22 17:44:37.747",10818,"84777039116515178",19800,2500,1000
"2019-06-22 17:49:34.072",4725,"57047339116519770",12200,2500,4000
"2019-06-22 17:53:01.956",5884,"95918539116514895",242000,2500,0
"2019-06-22 17:56:22.889",2505,"09828739116511880",56000,0,4000
"2019-06-22 18:07:42.641",8321,"44626449116513924",27000,2500,4000
"2019-06-22 18:24:45.323",7804,"52358459116517933",13900,2500,4000
"2019-06-22 18:40:23.756",10764,"85732469116519036",15000,2500,0
"2019-06-22 19:08:24.194",6392,"59140189116518899",19000,2500,1000
"2019-06-22 19:14:49.298",12114,"00398489116514034",11900,2500,3000
"2019-06-22 19:22:59.34",2410,"34397989116512711",6500,2500,4000
"2019-06-22 19:23:26.925",12069,"82960099116516614",27800,2500,3000
"2019-06-22 19:24:06.865",5164,"86864099116510675",39700,2500,2000
"2019-06-22 19:27:51.48",2847,"18417299116515230",26000,2500,0
"2019-06-22 19:32:17.754",3283,"55773599116511899",21400,2500,3000
"2019-06-22 19:50:43.364",6136,"66334600216519787",29000,2500,4000
"2019-06-22 19:50:45.374",6253,"77354600216513006",40000,2500,3000
"2019-06-22 20:00:51.099",3896,"10115210216515575",24780,4500,3000
"2019-06-22 20:12:09.485",9236,"88492910216510964",33500,5000,4000
"2019-06-22 20:19:18.733",4798,"63785320216516932",22000,2500,3000
"2019-06-22 20:20:39.888",2905,"09893420216516541",6500,2500,3000
"2019-06-22 20:27:39.199",7046,"20295820216519474",20000,2500,4000
"2019-06-22 20:29:02.821",11951,"32824920216512543",9800,2500,4000
"2019-06-22 20:32:39.364",7046,"56395130216511311",20000,2500,0
"2019-06-22 20:47:22.108",3394,"01124040216516672",18900,5000,4000
"2019-06-22 21:06:21.294",524,"79218150216519876",26700,2500,2000
"2019-06-22 21:16:34.645",4522,"94649750216511244",12500,2500,4000
"2019-06-22 21:19:20.728",7413,"13706950216518186",46500,2500,2000
"2019-06-22 21:31:37.091",2847,"49079660216519495",54800,2500,0
"2019-06-22 21:31:58.843",8918,"44881760216510079",32900,2500,3000
"2019-06-22 21:49:45.866",3486,"07858770216515908",20700,2500,3000
"2019-06-22 22:15:09.706",3786,"11790390216519377",22000,2500,2000
"2019-06-22 22:17:35.609",295,"21655490216519011",11900,2000,4000
"2019-06-22 22:30:17.894",12090,"79871201216518608",6500,2500,4000
"2019-06-22 22:55:38.629",3706,"23683711216511017",34200,2500,3000
"2019-06-22 23:07:28.954",3084,"75984421216511075",34400,2500,4000
"2019-06-22 23:20:10.503",10276,"60501231216512761",30300,2500,2000
"2019-06-22 23:20:25.741",3633,"34752231216510862",129600,0,3000
"2019-06-22 23:30:14.263",988,"96241831216519237",6500,2500,4000
"2019-06-22 23:33:11.919",1983,"22919931216519025",50000,0,3000
"2019-06-22 23:34:34.2",1447,"20247041216517238",10000,2500,4000
"2019-06-22 23:43:13.955",8061,"75939541216516805",11900,2500,4000
"2019-06-22 23:43:47.564",8599,"56572641216513664",17000,2500,3000
"2019-06-22 23:46:19.547",6080,"05597741216512908",16900,2000,4000
"2019-06-22 23:50:45.057",8182,"95054051216515550",35900,5000,4000
"2019-06-22 23:53:17.669",11706,"37679151216516894",1500,2000,3000
"2019-06-22 23:59:44.759",4213,"06748551216513493",12500,2500,4000
"2019-06-22 23:59:55.019",8089,"22059551216510727",19300,2500,4000
"2019-06-23 00:17:26.449",2007,"35464661216518355",34300,5000,4000
"2019-06-23 00:30:59.256",11135,"75295471216519319",13000,2500,2000
"2019-06-23 00:32:21.597",4917,"89514571216511412",62100,5000,0
"2019-06-23 00:42:47.348",4261,"05376181216518207",6500,2500,4000
"2019-06-23 00:45:47.09",8321,"19074381216518266",27000,2500,0
"2019-06-23 01:04:02.369",7663,"37324491216512073",101200,10000,3000
"2019-06-23 01:10:23.71",7185,"21732891216519180",13200,2500,3000
"2019-06-23 01:22:10.77",5460,"17703502216510999",11500,2500,4000
"2019-06-23 01:29:36.255",6260,"65267902216511355",16500,2500,3000
"2019-06-23 01:39:36.9",5802,"81967512216512406",32500,5000,4000
"2019-06-23 01:45:16.327",7680,"23361912216516587",36000,2500,2000
"2019-06-23 01:57:39.732",3452,"66795622216514837",31500,2500,4000
"2019-06-23 02:14:37.408",1373,"01477632216516813",38900,2500,3000
"2019-06-23 02:23:01",2587,"91018142216517765",25000,2500,3000
"2019-06-23 02:33:57.046",558,"74073842216511956",21500,2500,2000
"2019-06-23 03:09:52.956",685,"75929962216519315",14000,2500,4000
"2019-06-23 03:11:51.277",3725,"87211172216517189",17000,2500,3000
"2019-06-23 03:18:25.768",7117,"87750572216519350",35200,5000,4000
"2019-06-23 03:33:58.707",8708,"01783482216513778",93500,5000,2000
"2019-06-23 04:11:54.159",10811,"16141703216514669",3200,2500,1000
"2019-06-23 04:45:19.726",1355,"82791723216516041",8900,2500,4000
"2019-06-23 06:08:09.114",10083,"51198673216513854",6500,2500,4000
"2019-06-23 07:13:36.371",5241,"58361614216513922",14800,2500,2000
"2019-06-23 07:14:35.89",5466,"19857614216517423",82000,0,4000
"2019-06-23 07:21:12.542",6132,"44527024216514130",22200,5000,0
"2019-06-23 07:27:20.15",1938,"45104424216513546",13500,2500,4000
"2019-06-23 08:34:53.887",6528,"00939464216519571",65500,7500,0
"2019-06-23 08:44:03.646",10218,"84634074216514260",39400,5000,4000
"2019-06-23 09:01:31.923",9076,"42919084216510570",14300,2500,4000
"2019-06-23 09:14:40.185",3484,"68108884216513774",17000,2500,4000
"2019-06-23 09:23:55.489",1171,"09453494216519895",55500,2500,0
"2019-06-23 10:30:44.31",12169,"11344435216513411",15900,2500,3000
"2019-06-23 10:38:13.616",3886,"71639835216515378",16000,2500,3000
"2019-06-23 10:48:11.96",1722,"16919445216518585",26900,2500,0
"2019-06-23 10:51:47.079",6444,"08070745216511405",23000,2500,3000
"2019-06-23 10:59:04.737",6106,"93744155216512301",15680,2000,4000
"2019-06-23 11:05:25.053",5057,"45052555216515651",15500,2500,2000
"2019-06-23 11:05:57.032",2707,"53075555216518573",17500,2500,3000
"2019-06-23 11:06:41.513",3296,"51510655216510323",13000,2500,2000
"2019-06-23 11:09:08.403",10305,"40484755216510852",28900,2500,3000
"2019-06-23 11:10:23.585",7199,"98532855216515161",17500,2500,2000
"2019-06-23 11:10:30.797",10987,"00803855216510995",16500,2500,4000
"2019-06-23 11:11:00.275",2352,"97206855216511810",5000,2500,4000
"2019-06-23 11:13:19.527",2509,"82599955216510223",38800,5000,4000
"2019-06-23 11:14:03.372",10767,"37334065216516000",21000,2500,3000
"2019-06-23 11:17:14.623",6403,"62643265216510620",63600,0,4000
"2019-06-23 11:17:17.619",7840,"02673265216516509",16100,2500,4000
"2019-06-23 11:17:21.793",5735,"49714265216518183",22900,2000,1000
"2019-06-23 11:18:47.547",10655,"84572365216515211",7000,2500,2000
"2019-06-23 11:18:52.23",4516,"13223365216516002",6000,2500,4000
"2019-06-23 11:19:42.728",4355,"92728365216512369",11800,2500,4000
"2019-06-23 11:20:16.571",8882,"47561465216511161",23000,2500,2000
"2019-06-23 11:21:23.048",4857,"15038465216515583",43900,2500,3000
"2019-06-23 11:25:40.932",1383,"53904765216512317",29500,2500,2000
"2019-06-23 11:25:41.778",2865,"18714765216515656",13000,2500,4000
"2019-06-23 11:26:30.207",1825,"01209765216516962",3800,2500,3000
"2019-06-23 11:27:59.714",5233,"91797865216510144",1500,2500,4000
"2019-06-23 11:29:47.213",5267,"61278965216519188",16300,2500,3000
"2019-06-23 11:30:04.854",7372,"55840075216519750",5500,2500,4000
"2019-06-23 11:30:14.565",12105,"86541075216519861",14700,2500,4000
"2019-06-23 11:30:38.651",2030,"35683075216517769",16000,2500,4000
"2019-06-23 11:32:03.749",5961,"05732175216510581",1500,2500,4000
"2019-06-23 11:32:37.895",304,"89875175216512332",6900,2500,4000
"2019-06-23 11:33:20.833",3797,"43800275216515277",11500,2500,4000
"2019-06-23 11:34:59.258",3871,"06299275216511331",35800,2500,1000
"2019-06-23 11:35:23.697",6017,"99632375216512373",1900,2500,4000
"2019-06-23 11:35:51.257",5593,"16215375216510804",13500,2500,3000
"2019-06-23 11:36:24.594",5233,"59548375216514380",1500,2500,0
"2019-06-23 11:36:54.128",10174,"13141475216510421",2000,2500,3000
"2019-06-23 11:36:58.978",276,"97981475216510972",15500,2500,4000
"2019-06-23 11:38:01.053",4580,"65018475216516797",51500,0,2000
"2019-06-23 11:38:57.586",7526,"88573575216513851",17800,2500,4000
"2019-06-23 11:40:43.882",2174,"58834675216512501",5800,2500,4000
"2019-06-23 11:41:18.187",5577,"09187675216518628",7500,2500,4000
"2019-06-23 11:41:33.784",2472,"78739675216510721",17500,2500,4000
"2019-06-23 11:43:03.864",6899,"56838775216513787",28000,2500,3000
"2019-06-23 11:44:14.332",831,"23345875216511391",17500,2500,3000
"2019-06-23 11:45:55.795",5038,"89755975216519845",18400,2500,2000
"2019-06-23 11:46:55.304",6215,"70351085216517421",1000,2500,3500
"2019-06-23 11:52:22.074",3835,"87024385216515579",3500,2500,4000
"2019-06-23 11:52:25.092",5981,"59054385216516987",1500,2500,4000
"2019-06-23 11:54:35.297",3774,"00357485216510108",6500,2500,4000
"2019-06-23 11:56:53.798",6092,"99731685216511552",48000,4500,4000
"2019-06-23 11:58:12.371",5212,"27329685216516695",5900,2500,3000
"2019-06-23 11:58:16.763",10030,"56769685216510931",11000,2500,4000
"2019-06-23 11:58:25.723",7611,"52750785216515646",32000,5000,4000
"2019-06-23 11:59:30.766",9671,"07707785216511748",49800,2500,3000
"2019-06-23 12:00:00.008",1927,"61000885216518245",11500,2500,3000
"2019-06-23 12:02:43.634",6278,"53636985216512437",31700,2500,2000
"2019-06-23 12:02:57.334",5776,"73377985216513621",20500,2500,3000
"2019-06-23 12:03:01.961",8601,"46918985216516345",8500,2500,2000
"2019-06-23 12:03:34.122",5115,"52141095216511020",14800,2500,4000
"2019-06-23 12:03:48.092",297,"59082095216515217",18400,2500,4000
"2019-06-23 12:05:41.884",5300,"78814195216516402",13700,5000,2000
"2019-06-23 12:06:44.104",5658,"70140295216513163",25000,2500,4000
"2019-06-23 12:07:43.683",3234,"10736295216517050",30000,2500,4000
"2019-06-23 12:08:25.239",5441,"04250395216516931",26400,2500,4000
"2019-06-23 12:09:18.052",7071,"16085395216515397",20900,2000,4000
"2019-06-23 12:12:00.126",10734,"72102595216518792",1200,2500,3700
"2019-06-23 12:17:46.291",9049,"39266895216512192",14000,2500,3000
"2019-06-23 12:23:05.391",5057,"50458106216512774",11500,2500,0
"2019-06-23 12:25:42.003",9173,"40024306216512684",25000,2500,3000
"2019-06-23 12:28:06.319",2143,"02368406216519386",10300,5000,3300
"2019-06-23 12:28:25.119",7039,"02150506216519554",24300,2500,2000
"2019-06-23 12:29:18.211",3945,"21285506216517812",10000,2500,4000
"2019-06-23 12:29:41.835",3616,"93818506216519260",6500,2500,1000
"2019-06-23 12:33:45.721",1324,"22752806216513540",25560,2000,2000
"2019-06-23 12:35:44.023",11057,"72044906216511689",23900,5000,3000
"2019-06-23 12:37:05.011",2580,"31052016216510687",5900,2500,3000
"2019-06-23 12:37:51.926",1752,"62917016216511992",16500,2500,4000
"2019-06-23 12:42:11.252",4932,"55213316216519476",3200,2500,3000
"2019-06-23 12:43:13.558",4795,"16539316216512198",11900,2500,3000
"2019-06-23 12:47:35.424",8646,"92455616216516106",15000,2500,4000
"2019-06-23 12:53:44.4",3154,"30442026216514929",6500,2500,1000
"2019-06-23 12:56:11.855",2978,"65817126216511651",10500,2500,2000
"2019-06-23 13:07:38.115",6087,"61185826216515052",14500,2500,2000
"2019-06-23 13:09:03.885",3521,"78834926216512117",14200,2500,4000
"2019-06-23 13:09:34.098",378,"99047926216513889",24000,2500,4000
"2019-06-23 13:09:45.23",10156,"13258926216513951",13000,2500,2000
"2019-06-23 13:14:12.494",7540,"59425236216519676",5400,2500,4000
"2019-06-23 13:15:06.516",8507,"71560336216512069",4000,2500,2000
"2019-06-23 13:18:54.261",7793,"26243536216510532",22000,2500,3000
"2019-06-23 13:19:23.976",2085,"77936536216514095",22000,2500,3000
"2019-06-23 13:25:07.957",2620,"85970936216514170",8500,2500,4000
"2019-06-23 13:30:43.257",3799,"37234246216512898",22000,2500,4000
"2019-06-23 13:33:07.629",6970,"23678346216519138",33100,2500,3000
"2019-06-23 13:33:47.391",11428,"49372446216510800",20900,2500,4000
"2019-06-23 13:38:25.769",2913,"27750746216517252",25800,5000,3000
"2019-06-23 13:39:16.082",9518,"38065746216515183",60000,2500,3000
"2019-06-23 13:42:42.135",10749,"63126946216510258",18900,2500,2000
"2019-06-23 13:47:50.375",81,"77307256216514928",15500,2500,4000
"2019-06-23 13:48:33.82",10695,"22831356216516427",1900,2500,4000
"2019-06-23 13:52:13.845",1190,"74833556216519997",12000,2500,4000
"2019-06-23 13:56:23.09",8784,"39038756216513017",3000,2500,4000
"2019-06-23 13:59:51.317",10773,"91319956216517176",6500,2500,4000
"2019-06-23 14:03:05.81",8868,"11858166216513027",30160,2000,4000
"2019-06-23 14:05:18.145",201,"64181366216514526",19800,2500,4000
"2019-06-23 14:09:36.87",2875,"37867566216519099",64500,2500,3000
"2019-06-23 14:12:59.664",988,"56697766216510529",11500,2500,0
"2019-06-23 14:13:41.947",1179,"84912866216515274",6500,2500,1000
"2019-06-23 14:14:02.536",2582,"04524866216517672",6500,2500,3000
"2019-06-23 14:15:31.228",4173,"92213966216511033",34000,2500,3000
"2019-06-23 14:22:07.442",6079,"34472376216511588",9800,2500,4000
"2019-06-23 14:26:10.255",5260,"85207576216514897",23800,2500,4000
"2019-06-23 14:27:08.681",1247,"48682676216517661",18000,2500,2000
"2019-06-23 14:29:59.263",3454,"46299776216518263",18000,2500,3000
"2019-06-23 14:32:47.705",2564,"50776976216514264",53500,0,3000
"2019-06-23 14:35:56.098",10277,"10165186216517337",22710,2000,4000
"2019-06-23 14:36:18.261",7446,"46287186216510961",6500,2500,2000
"2019-06-23 14:39:16.435",3957,"83465386216510765",25500,2500,2000
"2019-06-23 14:43:11.358",7574,"95319586216518021",6500,2500,4000
"2019-06-23 14:52:15.067",1902,"86053196216517204",21400,2500,4000
"2019-06-23 14:54:01.678",4099,"18614296216513197",98000,4500,2000
"2019-06-23 14:56:46.881",1332,"48860496216519546",26300,2500,2000
"2019-06-23 15:01:06.098",406,"99066696216512373",34900,5000,2000
"2019-06-23 15:04:54.143",8583,"74149896216516842",2500,2500,4000
"2019-06-23 15:09:59.422",1122,"32499107216511139",8000,2500,4000
"2019-06-23 15:16:50.693",9203,"69601607216517920",11500,2500,4000
"2019-06-23 15:24:51.557",5861,"66519017216512413",83900,0,2000
"2019-06-23 15:27:59.757",8554,"06797217216510406",6000,2500,2000
"2019-06-23 15:29:11.688",3761,"09615317216510689",20000,2500,3000
"2019-06-23 15:35:16.152",470,"55161717216514310",10900,2500,2000
"2019-06-23 15:38:28.502",3206,"60580917216512749",17000,2500,4000
"2019-06-23 15:39:55.66",3205,"36659917216516057",5500,2500,3000
"2019-06-23 15:43:55.653",2330,"65653227216514088",19000,2500,2000
"2019-06-23 15:45:39.316",8383,"71393327216515792",15500,2500,2000
"2019-06-23 15:46:52.007",47,"01021427216519487",14500,2500,3000
"2019-06-23 15:51:51.871",4551,"77811727216517411",49000,2500,3000
"2019-06-23 15:57:13.955",5893,"85933037216519826",25500,2500,2000
"2019-06-23 16:00:03.523",481,"62530237216516176",47500,2500,3000
"2019-06-23 16:05:26.697",7004,"89662537216517076",25000,2500,3000
"2019-06-23 16:09:51.677",7004,"08619737216517741",37000,2500,0
"2019-06-23 16:15:49.203",4446,"60294147216519459",3800,2500,3000
"2019-06-23 16:17:18.166",10214,"96183247216516855",12000,2500,4000
"2019-06-23 16:17:23.107",11114,"01134247216513235",23800,2500,1000
"2019-06-23 16:23:21.282",695,"38210647216515880",20700,2500,4000
"2019-06-23 16:24:32.823",6202,"42827647216515773",15500,2500,4000
"2019-06-23 16:32:03.901",2247,"90932157216511715",46000,2500,4000
"2019-06-23 16:38:56.254",638,"55263557216515138",13000,2500,4000
"2019-06-23 16:41:43.986",12206,"09930757216518111",23500,2500,1000
"2019-06-23 16:43:06.731",2997,"44968757216518790",6500,2500,4000
"2019-06-23 16:48:02.822",6359,"62828067216516508",15900,2500,4000
"2019-06-23 16:52:16.91",7762,"31963367216517578",11900,2500,3000
"2019-06-23 16:56:00.697",6530,"10706567216513325",9900,2500,2000
"2019-06-23 16:56:15.95",1782,"35957567216515303",23800,5000,4000
"2019-06-23 17:00:17.171",1731,"57171867216512147",5900,2500,4000
"2019-06-23 17:04:30.835",6886,"83807077216519498",23000,2500,0
"2019-06-23 17:05:01.259",5348,"66210177216512292",12900,2500,4000
"2019-06-23 17:05:47.783",7556,"79774177216512089",12500,2500,2000
"2019-06-23 17:07:13.896",8863,"99833277216515068",16900,2500,4000
"2019-06-23 17:07:30.212",11097,"31205277216512184",13500,2500,4000
"2019-06-23 17:15:08.481",1959,"09480777216515523",16900,2500,4000
"2019-06-23 17:19:28.837",9621,"83886977216518306",14500,2500,3000
"2019-06-23 17:25:52.238",2269,"14225387216511246",32500,2500,2000
"2019-06-23 17:37:36.827",5845,"82865097216517272",18000,2500,3000
"2019-06-23 17:38:26.996",2901,"40070197216511892",11900,2500,4000
"2019-06-23 17:41:56.545",8606,"38561397216517407",24500,2500,3000
"2019-06-23 17:57:23.084",7839,"58034208216510041",18900,2500,2000
"2019-06-23 18:00:52.007",1629,"01025408216517435",15900,2500,2000
"2019-06-23 18:03:45.999",1244,"20062608216511586",12900,2000,4000
"2019-06-23 18:05:34.872",7841,"57843708216511237",11000,2500,4000
"2019-06-23 18:06:38.133",2143,"63189708216518047",10300,5000,300
"2019-06-23 18:08:50.657",6203,"75603908216517322",1800,2500,4000
"2019-06-23 18:11:20.594",7773,"89508018216519334",5900,2500,4000
"2019-06-23 18:21:12.692",3027,"49627618216514123",29500,2500,2000
"2019-06-23 18:24:10.208",10096,"11205818216514793",19800,2500,3000
"2019-06-23 18:31:01.205",1281,"60216228216514789",44000,2500,4000
"2019-06-23 18:36:08.398",8147,"99386528216516079",32800,2500,4000
"2019-06-23 18:40:36.277",4703,"87263828216517887",18900,2000,1000
"2019-06-23 18:41:43.758",8054,"26730928216514039",7500,2500,4000
"2019-06-23 18:42:27.263",6346,"66274928216511647",26500,2500,2000
"2019-06-23 18:45:06.882",11727,"58860138216511149",59000,2500,4000
"2019-06-23 18:47:30.203",8335,"40205238216516642",17500,2500,4000
"2019-06-23 18:56:17.805",7579,"60877738216518584",137800,2500,1000
"2019-06-23 19:02:37.946",124,"74975148216510949",49800,2000,1000
"2019-06-23 19:03:14.973",1053,"47949148216518388",57400,5000,3000
"2019-06-23 19:06:05.404",2282,"21456348216517277",2500,2500,4000
"2019-06-23 19:06:55.859",6192,"26851448216516309",22300,2500,1000
"2019-06-23 19:07:00.615",10337,"71602448216512036",11900,2500,4000
"2019-06-23 19:07:42.552",574,"35526448216516557",15900,2500,3000
"2019-06-23 19:13:55.095",2129,"69053848216518859",11500,2500,3000
"2019-06-23 19:13:58.678",8076,"97683848216513318",6500,2500,3000
"2019-06-23 19:36:44.887",7172,"88840268216513155",15500,2500,4000
"2019-06-23 19:41:26.103",9091,"40168468216510127",14500,2500,4000
"2019-06-23 19:42:22.941",5730,"24924568216512518",2000,2500,3000
"2019-06-23 19:45:39.418",1380,"12493768216513591",42000,2500,1000
"2019-06-23 19:47:30.941",6474,"34905868216514035",11500,2500,2000
"2019-06-23 19:56:24.247",8951,"84248378216517593",29300,2500,3000
"2019-06-23 19:58:45.2",269,"10252578216517701",11900,2500,3000
"2019-06-23 20:06:31.414",154,"61419978216510413",74000,0,4000
"2019-06-23 20:11:35.26",4311,"16259288216510228",11000,2500,4000
"2019-06-23 20:12:16.601",6264,"20663388216512503",16900,2500,4000
"2019-06-23 20:17:55.45",348,"15457688216518840",25900,2500,4000
"2019-06-23 20:19:20.076",2744,"97006788216515377",44000,2500,4000
"2019-06-23 20:25:08.423",1384,"52480198216514880",31800,2500,3000
"2019-06-23 20:28:27.277",3175,"87270398216511046",17000,2500,4000
"2019-06-23 20:29:29.147",976,"05196398216513888",8500,2500,0
"2019-06-23 20:35:11",6272,"30011798216519978",17300,2500,4000
"2019-06-23 20:36:24.806",7947,"70848798216518375",40000,2500,3000
"2019-06-23 20:44:47.863",848,"56878209216519692",13500,2500,2000
"2019-06-23 20:47:46.684",449,"58666409216519283",53200,2500,2000
"2019-06-23 20:48:25.711",12459,"21750509216514016",13000,2500,4000
"2019-06-23 20:49:38.547",8136,"94587509216518684",14000,2500,3000
"2019-06-23 20:57:42.903",7046,"60926019216518490",14900,2500,0
"2019-06-23 21:00:06.923",2931,"33960219216510014",9400,2500,3000
"2019-06-23 21:00:26.87",9552,"17862219216519459",50800,5000,3000
"2019-06-23 21:01:29.555",6653,"85598219216515286",19000,2500,4000
"2019-06-23 21:01:37.456",11213,"75479219216513748",12000,2500,3000
"2019-06-23 21:01:44.96",5462,"16940319216515301",11900,2500,3000
"2019-06-23 21:02:57.678",5650,"18677319216515595",16900,2500,3000
"2019-06-23 21:03:59.432",1440,"53493419216514287",27300,2500,2000
"2019-06-23 21:04:29.499",11052,"00596419216517012",11900,2500,4000
"2019-06-23 21:06:18.683",9652,"68687519216511894",44500,2500,1000
"2019-06-23 21:06:24.94",5020,"14948519216517784",18000,2500,3000
"2019-06-23 21:14:51.875",10400,"67819029216517029",10900,2500,4000
"2019-06-23 21:16:34.809",8749,"11849129216516160",10000,2500,4000
"2019-06-23 21:26:27.258",10103,"95278729216512596",6500,2500,2000
"2019-06-23 21:29:58.265",9037,"66289929216519882",142900,5000,4000
"2019-06-23 21:33:05.873",3128,"29858139216518687",11900,2500,3000
"2019-06-23 21:37:04.511",313,"31542439216518309",11500,2500,3000
"2019-06-23 21:37:23.935",7842,"83934439216518589",22000,2500,3000
"2019-06-23 21:39:59.884",3804,"58899539216518187",49600,5000,1000
"2019-06-23 21:40:01.064",6166,"86010639216515991",39700,7500,2000
"2019-06-23 21:43:51.405",6755,"80413839216516330",40000,2500,4000
"2019-06-23 21:45:38.439",1508,"04483939216514846",12600,2500,4000
"2019-06-23 21:45:50.787",281,"88705939216512784",16200,2500,4000
"2019-06-23 21:45:50.878",1040,"18805939216512144",6500,2500,4000
"2019-06-23 21:46:05.994",2656,"69956939216517470",15900,2500,3000
"2019-06-23 21:46:56.044",5990,"54061049216518152",16500,2500,3000
"2019-06-23 21:52:49.617",4437,"32696349216513775",34000,2500,4000
"2019-06-23 21:53:17.132",8823,"33179349216513736",1900,2500,4000
"2019-06-23 21:53:27.641",2344,"54670449216516430",71000,0,4000
"2019-06-23 21:58:44.158",2783,"16142749216511255",12500,2500,4000
"2019-06-23 21:59:06.141",8638,"34164749216512050",22000,2500,2000
"2019-06-23 22:06:10.24",1454,"14207159216514309",51920,0,3000
"2019-06-23 22:06:21.535",10815,"73518159216518597",75900,0,3000
"2019-06-23 22:09:39.7",8107,"10797359216517178",18000,2500,3000
"2019-06-23 22:10:19.192",4188,"59191459216514509",17000,2500,4000
"2019-06-23 22:10:24.837",11043,"14842459216516914",9900,2500,3000
"2019-06-23 22:11:24.359",4857,"16348459216510377",9800,2500,0
"2019-06-23 22:12:56.523",5534,"42567559216512816",39000,2500,2000
"2019-06-23 22:14:59.645",126,"64699659216519604",45000,5000,4000
"2019-06-23 22:15:07.732",11774,"43770759216517824",9900,2500,4000
"2019-06-23 22:16:57.27",10249,"37271859216514062",9900,2000,4000
"2019-06-23 22:18:31.43",9944,"04411959216511154",13000,2500,4000
